BIL,0.9999999999993411
DFVL,0.9999999999998569
DFVS,1.7525092145445552e-239
DLBL,0.9999999999998569
DLBS,0.0
DTUL,0.0
DTUS,6.153622286058801e-272
DTYL,0.9999999999998919
DTYS,0.0
EDV,0.0
FLAT,0.0
GOVT,0.9999999999998955
IEI,0.9999999999998371
ITE,0.9999999999999422
PLW,0.9999999999999648
RISE,1.2602452986729184e-07
SCHO,0.0
SCHR,0.9999999999997659
SHV,0.9999999999994387
SHY,0.0
SPTL,0.0
SPTS,0.9906027547018107
STPP,3.364674322617045e-06
TAPR,2.8648681446619213e-05
TBF,4.639933000807453e-34
TBX,9.465783108506949e-23
TLH,0.9999999999999555
TMF,0.999999999999993
TMV,0.0
TTT,0.0
TUZ,0.0
TYBS,3.2601256516596048e-15
TYD,0.0
TYNS,7.836506675852853e-27
TYO,0.0
UBT,0.0
UST,0.0
VGIT,0.9999999999997754
VGLT,0.0
VGSH,0.0
ZROZ,0.0
