DRN,0.7251549973926609
DRV,0.04211320593146503
DRW,0.0014687955026195126
FFR,0.0
FREL,0.08915973279878078
FRI,0.7464311165770333
GQRE,0.9999999999964306
GRI,0.9999999999989593
ICF,0.38397496886143434
IFEU,0.9999999999995944
IFGL,0.0
IYR,0.04426539095825477
KBWY,0.25267479005899013
MORL,0.005926822394972668
MORT,2.892436345346518e-05
MRRL,0.00829458065839614
PRME,0.9999999999995666
PSR,0.0549423058234924
REET,0.99999999999887
REK,0.9999999999998725
REM,4.890734250430117e-07
ROOF,0.5117667948365171
RWO,0.9999999999995741
RWR,0.9697368379507186
RWX,0.0
SCHH,0.8262375135887337
SRET,9.201697510054986e-06
SRS,0.9999999999999246
TAO,0.011678826273759007
URE,0.26805750998669137
USRT,0.43503868968493775
VNQ,0.4272839227820389
VNQI,0.017663593206595468
WPS,0.0
WREI,0.9999999999978015
