AADR,0.9999999999999933
COPX,0.9999999999999891
CRAK,0.9999999999999926
DBAW,0.9999999999999694
ECON,0.999999999999991
EDC,0.995392348965359
EEM,0.9999999999999899
EEMS,0.9999999999999848
EMCG,0.9999999999999878
EMFM,0.0
FAN,0.9999999999999816
FIEG,0.999999999999991
FLN,0.9999999999996054
FM,0.0
FNDE,0.9999999999999803
FONE,0.9999999999999885
FPXI,0.9999999999999849
FWDI,0.9999999999999941
GDXJ,3.2573207545585897e-220
GDXS,0.9999999999999978
HAWX,0.9999999999999916
HEEM,0.9999999999999941
HILO,0.9999999999999699
ICLN,0.9999999999999836
IEMG,0.9999999999999806
IFV,0.9999999999999939
IQDF,0.999999999999985
JDST,2.804258724061045e-110
KALL,0.9999999999999786
KOL,0.9999999999999931
LIT,0.9999999999999939
PICK,0.9999999999999926
QEMM,0.9999999999999943
SIL,0.0
SLVP,0.999999999999629
SLX,0.9999999999999897
SOCL,0.9999999999999908
SOIL,0.9999999999999967
TLEH,0.0
VIDI,0.9999999999999836
