ARKG,0.22787126021583037
BBC,3.61223502869053e-82
BBH,0.9999999999997993
BBP,0.21172718176652047
BIB,5.947079034393028e-130
BIS,0.8353210052162924
CNCR,0.002775497639065636
CURE,0.12048205105337821
FBT,0.29535004301390133
FHLC,0.004827906820973468
FXH,0.09062263744081668
IBB,2.7217475005236093e-253
IHF,0.0041398220131061625
IHI,3.2789955920239024e-06
IXJ,0.01178456431106914
IYH,0.002184689673326202
JHMH,0.009211031099060001
LABD,0.9999999999999795
LABU,1.4501076424190234e-254
PBE,0.9999999997792481
PJP,0.9999999999998278
PPH,0.9999999999999473
PSCH,0.005034735654600537
PTH,0.0774677315356966
RXL,0.04671690312707343
RYH,0.025661634901647256
UBIO,1.099737341287893e-211
VHT,0.0030505404929503433
XBI,9.850045041544245e-13
XHE,2.512368691047412e-05
XHS,0.20373508879258664
XLV,0.002247466275686019
XPH,0.9999999999998986
ZBIO,1.7334450489335932e-57
